FeatureID,estimate,stderror,df,tvalue,lower,upper,pvalue,padj,Name,Formula,Annotation_level,use_Sirius_class,env_sig
FT_1.103_505.15096,-0.5333518473950842,0.1241491499490494,22.24397511586638,-4.296057182944635,-0.7906577928996648,-0.27604590189050365,2.866902503157033e-4,0.01231259180303231,no name,C28H26O9,L3.2,yes,pH
FT_1.131_301.07202,-0.24232519170043898,0.07304239550973692,27.999999999338794,-3.317596445315595,-0.39194575631657613,-0.0927046270843018,0.0025242375912593955,0.04203628315240136,no name,C15H12O4,L3.1,yes,pH
FT_1.144_285.07711,-0.1857481745888,0.050088140027556814,28.00000000031166,-3.7084262758930073,-0.2883490783404362,-0.0831472708371638,9.130101082335786e-4,0.020135574278881085,no name,noformula,L4,no,pH
FT_1.162_283.06126,-0.19853572368000724,0.052268188983779953,27.51629470375865,-3.798404489231826,-0.3056871114123428,-0.09138433594767172,7.350932411596881e-4,0.018971939144776073,Glycitein,C16H12O5,L2.1,no,pH
FT_1.175_409.09315,-1.7984307051467694,0.40822902128091354,27.49222847614794,-4.4054455009194955,-2.6353463077623624,-0.9615151025311761,1.4536235350169564e-4,0.008906815044387397,no name,C22H18O8,L3.1,yes,pH
FT_1.179_247.06132,-0.1303171703571108,0.03214615447725841,27.999999999464716,-4.05389610285432,-0.1961655827696368,-0.06446875794458477,3.636059756335736e-4,0.0148351238058498,no name,C13H12O5,L3.1,yes,pH
FT_1.186_415.21306,-0.19014247869682255,0.04773941574607277,27.999999999311733,-3.982924292752041,-0.2879322388563187,-0.09235271853732642,4.39884718871637e-4,0.015606344808663295,no name,C17H31N4O3P,L3.3,no,pH
FT_1.188_269.04556,-0.20599963993955192,0.055683891984551266,26.506157365700496,-3.699447588841378,-0.3203532351593855,-0.09164604471971835,9.957938971273343e-4,0.020835072309125763,"1,3,8-trihydroxy-6-methyl-anthracene-9,10-dione",C15H10O5,L2.2,no,pH
FT_1.213_165.05561,-0.2771699556612619,0.0742723963268036,27.732370563196316,-3.7318030569755045,-0.4293762357923655,-0.12496367553015827,8.679997007070185e-4,0.01967465988269242,Acetovanillone,C9H10O3,L1,no,pH
FT_1.223_257.08202,-0.21866046910539472,0.05451108598564975,27.99999999974334,-4.011302749737144,-0.33032136694546044,-0.10699957126532897,4.076604652729848e-4,0.015316320447708318,Isorhapontigenin,C15H14O4,L2.1,no,pH
FT_1.246_357.26494,-0.2854156404542082,0.06735941252907575,27.676842834022263,-4.237205013197054,-0.42346775946651505,-0.14736352144190135,2.2610007587208384e-4,0.010249870106201134,no name,C20H38O5,L3.1,yes,pH
FT_1.254_409.12952,0.22700261078715944,0.053045893390327316,27.919163160964857,4.2793625722694,0.11832884838727192,0.33567637318704696,1.988394096058124e-4,0.010249870106201134,no name,C23H22O7,L3.2,yes,pH
FT_1.261_467.17135,0.16982202161531226,0.044060583939175335,27.99999999931924,3.8542844064379134,0.07956800680253778,0.26007603642808674,6.202246312702076e-4,0.0174518379005686,no name,C26H28O8,L3.1,yes,pH
