FeatureID,dry,wet,Contrib.dry,Contrib.wet,Contrib,GroupContrib,color,importance,component,Name,Formula,Annotation_level,use_Sirius_class
FT_1.309_127.03898,0.9993697711970395,-0.49968488559852253,TRUE,FALSE,FALSE,dry,#388ECC,-0.0974696653785924,comp1,Phloroglucinol,C6H6O3,L2.1,no
FT_5.996_509.14786,-1.0546067764160252,0.5273033882080106,FALSE,TRUE,FALSE,wet,#F68B33,0.09718174839131093,comp1,no name,C16H24N6O13,L3.3,no
FT_1.202_166.05326,-1.0086553294712732,0.5043276647356371,FALSE,TRUE,FALSE,wet,#F68B33,0.09406443257712693,comp1,Methionine sulfoxide,C5H11NO3S,L2.1,no
FT_1.190_536.21888,0.9451275457404678,-0.47256377287023504,TRUE,FALSE,FALSE,dry,#388ECC,-0.09239813839706838,comp1,no name,C19H37NO16,L3.3,yes
FT_1.259_198.12371,0.979124555619523,-0.4895622778097594,TRUE,FALSE,FALSE,dry,#388ECC,-0.09180216231160442,comp1,3-(1H-imidazol-5-yl)-2-(trimethylazaniumyl)propanoate,C9H15N3O2,L2.3,no
FT_1.300_189.12341,0.9978216607785225,-0.49891083038926076,TRUE,FALSE,FALSE,dry,#388ECC,-0.09173497296118018,comp1,2-[(2-Amino-3-methylbutanoyl)amino]propanoic acid,C8H16N2O3,L2.3,no
FT_1.302_189.12341,0.9978216607785225,-0.49891083038926076,TRUE,FALSE,FALSE,dry,#388ECC,-0.09173497296118018,comp1,2-acetamidohex-4-enoic acid,C8H13NO3,L2.3,no
FT_1.090_133.06074,-0.951728171776994,0.47586408588849566,FALSE,TRUE,FALSE,wet,#F68B33,0.09068516606148472,comp1,D-Asparagine,C4H8N2O3,L1,no
FT_1.223_448.11210,0.9197581281609066,-0.4598790640804541,TRUE,FALSE,FALSE,dry,#388ECC,-0.09032410444165274,comp1,no name,NA,L4,no
FT_1.080_106.04983,-0.9779836746959547,0.48899183734798,FALSE,TRUE,FALSE,wet,#F68B33,0.0894341966386398,comp1,D-Serine,C3H7NO3,L1,no
FT_2.382_126.05492,0.9199506311027561,-0.45997531555137805,TRUE,FALSE,FALSE,dry,#388ECC,-0.08780483094668984,comp1,5-Hydroxy-2-methoxypyridine,C6H7NO2,L2.3,no
FT_1.395_130.08623,-1.0027463921742574,0.5013731960871285,FALSE,TRUE,FALSE,wet,#F68B33,0.08746307828109047,comp1,Pipecolic acid,C6H11NO2,L2.1,no
FT_1.308_97.02841,0.9167743481062824,-0.4583871740531463,TRUE,FALSE,FALSE,dry,#388ECC,-0.08387622039154267,comp1,"4-Cyclopentene-1,3-dione",C5H4O2,L2.3,no
FT_1.909_511.16356,0.9370749336235659,-0.4685374668117824,TRUE,FALSE,FALSE,dry,#388ECC,-0.08378164641113209,comp1,Piperenol A triacetate,C27H26O10,L2.3,no
FT_2.050_247.12881,0.8847068178393283,-0.4423534089196632,TRUE,FALSE,FALSE,dry,#388ECC,-0.08178312886554842,comp1,Glutamylvaline,C10H18N2O5,L2.2,no
FT_18.817_261.22130,-0.9350471186343078,0.4675235593171548,FALSE,TRUE,FALSE,wet,#F68B33,0.0803479031181593,comp1,no name,C18H28O,L3.2,yes
FT_1.354_222.09721,0.9500905207095691,-0.4750452603547821,TRUE,FALSE,FALSE,dry,#388ECC,-0.08007776084592101,comp1,N-Acetyl-D-galactosamine,C8H15NO6,L1,no
FT_1.311_191.10270,-0.9131485636288534,0.45657428181442605,FALSE,TRUE,FALSE,wet,#F68B33,0.07768495857798817,comp1,"2,6-Diaminopimelic Acid",C7H14N2O4,L1,no
FT_2.163_260.16048,0.8612232064742241,-0.4306116032371123,TRUE,FALSE,FALSE,dry,#388ECC,-0.07372011021677159,comp1,Isoleucylglutamine,C11H21N3O4,L2.2,no
FT_3.589_132.10187,-0.895730455109497,0.4478652275547477,FALSE,TRUE,FALSE,wet,#F68B33,0.07336253524959022,comp1,Isoleucine,C6H13NO2,L2.1,no
FT_1.360_350.19235,0.8508538378169016,-0.4254269189084492,TRUE,FALSE,FALSE,dry,#388ECC,-0.07212411735551558,comp1,no name,C14H27N3O7,L3.2,no
FT_3.874_132.10187,-0.8912882601730531,0.44564413008652815,FALSE,TRUE,FALSE,wet,#F68B33,0.07208899870244331,comp1,D-Leucine,C6H13NO2,L1,no
FT_1.776_453.12153,0.8714321809265212,-0.4357160904632626,TRUE,FALSE,FALSE,dry,#388ECC,-0.06989149211355913,comp1,Nuezhenidic acid,C17H24O14,L2.3,no
FT_1.257_278.08058,-0.9050041268627375,0.45250206343137195,FALSE,TRUE,FALSE,wet,#F68B33,0.06886244903295519,comp1,NP-019509,C15H13NO3,L2.1,no
FT_1.188_132.06551,-0.8991269408686019,0.4495634704343013,FALSE,TRUE,FALSE,wet,#F68B33,0.06856969132774371,comp1,cis-4-Hydroxy-D-proline,C5H9NO3,L1,no
FT_4.186_113.03450,0.8925688864526163,-0.44628444322630517,TRUE,FALSE,FALSE,dry,#388ECC,-0.0681320088332858,comp1,Uracil,C4H4N2O2,L2.1,no
FT_1.826_199.14414,-0.893782682634551,0.4468913413172758,FALSE,TRUE,FALSE,wet,#F68B33,0.06751115848052792,comp1,(-)-Slaframine,C10H18N2O2,L2.3,no
FT_1.081_154.13391,0.8740649626297873,-0.43703248131489125,TRUE,FALSE,FALSE,dry,#388ECC,-0.0673534841193864,comp1,no name,C8H15N3,L3.3,yes
FT_1.422_231.09760,0.866101161310903,-0.4330505806554552,TRUE,FALSE,FALSE,dry,#388ECC,-0.0671468053157294,comp1,Pro-Asp,C9H14N2O5,L2.2,no
FT_19.437_137.13245,-0.8448317278778463,0.42241586393892216,FALSE,TRUE,FALSE,wet,#F68B33,0.06695021116008174,comp1,Eucalyptol,C10H18O,L2.1,no
FT_1.280_146.08119,-0.8741224009040724,0.4370612004520361,FALSE,TRUE,FALSE,wet,#F68B33,0.06375111158981187,comp1,NP-022231,C6H13NO4,L2.1,no
FT_19.436_263.16178,-0.8283866984137439,0.4141933492068712,FALSE,TRUE,FALSE,wet,#F68B33,0.06313798149405882,comp1,NP-012972,C14H24O3,L2.1,no
