month,genome,geTMM_month,mean_zs,order,Domain,Phylum,Class,Order,Family,Genus,Species
August,DNA-1-22_bin_14,3727.8678440326726,-0.16498943073436695,1,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA
August,DNA-1-22_bin_2,71721.80229063427,-0.8443529043251734,1,Bacteria,Tectomicrobia,Entotheonellia,NA,NA,NA,NA
August,DNA-1-22_bin_3,6885.549351944853,0.1907903709141619,1,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
August,DNA-1-22_bin_6_1,8035.115653946243,-1.1188514339237998,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,NA
August,DNA-1_bin_10_1,1299.2358171833396,-0.45140928462868013,2,Bacteria,Actinomycetota,UBA4738,UBA4738,HRBIN12,NA,NA
August,DNA-1_bin_13_1,4304.591146445344,1.3771648890629131,3,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,NA,NA
August,DNA-1_bin_18,452.20751679095275,0.8816850676245196,3,Bacteria,Eremiobacterota,Eremiobacteria,Baltobacterales,Baltobacteraceae,NA,NA
August,DNA-1_bin_22_1,7486.045031706196,-0.1683133838747171,2,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales,Streptomycetaceae,Streptomyces,NA
August,DNA-1_bin_24_1,47194.16574339122,0.002961256734354576,1,Bacteria,Actinomycetota,NA,NA,NA,NA,NA
August,DNA-1_bin_29_1,1366.3137402810203,-0.24426286814277764,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,13-2-20CM-68-14,NA
August,DNA-1_bin_3,3271.134674271186,0.32604044636271984,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,DNA-1_bin_30,1459.750928380865,0.8036714508203717,2,Bacteria,Acidobacteriota,Thermoanaerobaculia,Multivoradales,UBA5704,UBA5704,NA
August,DNA-1_bin_31,4739.710931876744,0.04952144401599765,2,Bacteria,Chloroflexota,Limnocylindria,Limnocylindrales,CSP1-4,NA,NA
August,DNA-1_bin_36_1,7090.31507915656,2.1984849814351617,2,Bacteria,Chloroflexota,Dormibacteria,Dormibacterales,Dormibacteraceae,NA,NA
August,DNA-1_bin_39_1,926.6700595935688,-0.8995567724277392,1,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,AC-14,JAHFUQ01,NA
August,DNA-1_bin_41,2273.889327852492,-0.16219664602853126,2,Bacteria,Chloroflexota,Limnocylindria,Limnocylindrales,CSP1-4,NA,NA
August,DNA-1_bin_43,1193.3234172833709,-0.6397882177328948,1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,NA,NA
August,DNA-1_bin_45_1,3145.631336287377,1.072093008988804,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Jatrophihabitantaceae,Jatrophihabitans,NA
August,DNA-1_bin_46,2417.1374235662774,-0.12286980979547672,3,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
August,DNA-1_bin_47_1,11021.182017482284,1.4034508440321565,3,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,NA,NA
August,DNA-1_bin_49_1,465.5993044771802,0.4804240480878437,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA
August,DNA-1_bin_50,1482.4004498691486,1.4530596909136357,2,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,SZUA-265,NA
August,DNA-1_bin_51_1,1390.2217141699798,0.377108203984768,2,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
August,DNA-1_bin_52_1,483.567636089777,0.6538801559433289,3,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,70-9,AC-56,NA
August,DNA-1_bin_53_1,6483.411367556001,-1.1131302990369916,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,NA
August,DNA-1_bin_54,8882.461137106362,0.26726005515812074,1,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
August,DNA-1_bin_55_1,3523.882056675765,0.48870790351622745,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Palsa-465,NA
August,DNA-1_bin_59_1,884.2002495283867,-0.856130405074685,1,Bacteria,Actinomycetota,UBA4738,UBA4738,NA,NA,NA
August,DNA-1_bin_7,545.5712834587863,-0.10134753971534737,2,Bacteria,Actinomycetota,UBA4738,UBA4738,JACQTL01,NA,NA
August,DNA-1_bin_8,15319.426160376937,0.07135594938978546,3,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,NA,NA
August,DNA-4_bin_11,2200.337352585924,-0.09260131641858545,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,DNA-4_bin_12_1,20164.13262469132,0.735739098888005,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,Natronosporangium,NA
August,DNA-4_bin_14_1,4067.947295735131,-1.0663695854100872,1,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,JALYGY01,NA
August,DNA-4_bin_15_1,1367.6945685638225,0.47915413431028725,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,3-1-20CM-4-69-9,NA
August,DNA-4_bin_17,22289.247362943108,0.14936127423305445,2,Bacteria,Actinomycetota,NA,NA,NA,NA,NA
August,DNA-4_bin_18,1826.8506629341282,0.33082665533059613,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,70-9,NA,NA
August,DNA-4_bin_1_1,1423.088550293866,0.40891449252656176,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
August,DNA-4_bin_27_1,1421.240825741798,0.1031583375249453,1,Bacteria,Actinomycetota,Nitriliruptoria,Euzebyales,NA,NA,NA
August,DNA-4_bin_7_1,1608.399854507215,0.35311592113317525,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
August,DNA-6_bin_10_1,30047.698862982645,0.09675834973561236,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia,NA
August,DNA-6_bin_14_1,468.1630824681184,0.18838632080363119,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
August,DNA-6_bin_18_1,175.0956514442068,-0.8369205776331035,1,Bacteria,Chloroflexota,UBA6077,UBA6077,NA,NA,NA
August,DNA-6_bin_19_1,665.7290498126755,0.02285622618523458,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella_B,NA
August,DNA-6_bin_31_1,2090.519570955928,1.288162246818017,2,Bacteria,Desulfobacterota,NA,NA,NA,NA,NA
August,DNA-6_bin_33_1,398.9889603729191,-0.40676840977766565,2,Bacteria,Desulfobacterota_B,Binatia,UBA9968,UBA9968,DP-1,NA
August,DNA-6_bin_34_1,1052.9418188244576,0.45833390296799925,2,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,NA
August,DNA-6_bin_35_1,1145.487347450616,1.0316875429870094,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA
August,DNA-6_bin_37_1,3697.0620334622718,0.8841016051912312,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
August,DNA-6_bin_38_1,1217.4174079301165,0.848523840810582,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
August,DNA-6_bin_42_1,1170.2190071837865,-0.2285362449103607,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Trinickia,NA
August,DNA-6_bin_44_1,12444.323776560333,1.0239120999393965,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
August,DNA-6_bin_48_1,1687.077246589452,-0.9414032595123999,1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,GCA-003244245,NA
August,DNA-6_bin_5_1,3822.2617918604815,0.30464033527871515,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
August,DNA-8_bin_11_1,1311.7667554068937,-0.6241237288563224,3,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA
August,DNA-8_bin_14,1581.4246358347375,0.884144459377875,2,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
August,DNA-8_bin_19,444.37855336424224,-1.047092436419522,1,Bacteria,Pseudomonadota,Gammaproteobacteria,JACCYU01,JACCYU01,NA,NA
August,DNA-8_bin_23_1,2162.1444440229443,-0.10820801923477667,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,DNA-8_bin_28,8843.066974121224,-0.03872281439334441,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia,NA
August,DNA-8_bin_29,2904.738142515532,0.2581689862215636,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
August,DNA-8_bin_30_1,18484.41030316555,0.220818713066403,2,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
August,DNA-8_bin_35_1,10306.674409172698,0.019978439949299313,2,Bacteria,Actinomycetota,Actinomycetes,NA,NA,NA,NA
August,DNA-8_bin_39_1,480.38935767349267,-1.001256747193025,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,TH5893,NA
August,DNA-8_bin_7_1,3196.329691405039,-0.467613926258562,2,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,NA,NA
August,bcn_bin_10,1659.773229637986,0.19848040410065443,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_100_1,1632.3763760710328,-0.8394972621038164,1,Bacteria,Chloroflexota,Dehalococcoidia,CAUJGQ01,CAUJGQ01,NA,NA
August,bcn_bin_103_1,4217.3791039719,1.1810336390917628,2,Bacteria,Myxococcota,Polyangia,Polyangiales,JAFGIB01,NA,NA
August,bcn_bin_105_1,113.78331027827369,-1.2259542269871262,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
August,bcn_bin_106_1,3801.924302921153,0.5271712626916041,2,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,QHXN01,NA
August,bcn_bin_110_1,3292.998938768425,1.3506973503940687,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_114,1735.0861561789093,0.14586962174525012,3,Bacteria,Chloroflexota,UBA6077,UBA6077,CF-72,CF-72,NA
August,bcn_bin_115,10139.602441720639,0.6049192640433685,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,NA,NA
August,bcn_bin_116,855.7259459844756,-0.29069829419551874,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_123,363.3223117242776,0.8195136111230249,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
August,bcn_bin_124,6711.6507707214205,-1.1811039300194426,1,Bacteria,Chloroflexota,UBA6077,UBA6077,JACCZL01,NA,NA
August,bcn_bin_125_1,1380.198724507799,0.40081054387216425,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
August,bcn_bin_126,691.0620430652607,0.5698238369242246,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
August,bcn_bin_130_1,317.8944002070383,0.5206878888692809,2,Bacteria,Actinomycetota,Acidimicrobiia,IMCC26256,JACDBD01,NA,NA
August,bcn_bin_131_1,2574.433469526364,0.3641835505265606,2,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,NA,NA
August,bcn_bin_133,3045.9932070448563,-0.28051762322089047,2,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,JAJTCL01,NA
August,bcn_bin_135_1,2995.9599040281,0.4036426939346955,3,Bacteria,Chloroflexota,UBA6077,UBA6077,CF-72,NA,NA
August,bcn_bin_137_1,2164.8720773470195,0.29581820784989205,2,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,NA,NA
August,bcn_bin_138,488.1806412998591,-0.863925461160635,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
August,bcn_bin_139_1,2598.6730572949905,-0.3207445621343249,2,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA,NA
August,bcn_bin_13_1,247.31495291937352,0.7953866980038662,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
August,bcn_bin_140,12640.471002619743,0.0887512481435655,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia,NA
August,bcn_bin_142_1,1117.9725306526611,-0.8632204670790888,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
August,bcn_bin_14_1,935.6060236997921,-0.028639146169402004,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_151,6456.987657753507,-0.9883866688627854,1,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,JALYGY01,NA
August,bcn_bin_154_1,1534.2045749485806,0.4116047123535706,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
August,bcn_bin_156_1,2351.3920662135065,0.7613996451659044,2,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomicrobium,NA
August,bcn_bin_158,2333.565432332727,0.4068918638662459,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
August,bcn_bin_159,120.72368611931824,-1.0359510243874055,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
August,bcn_bin_160,844.0344830399586,-0.04562967859326899,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
August,bcn_bin_163,212.49993384324327,-0.6219804573784298,1,Bacteria,Actinomycetota,UBA4738,UBA4738,NA,NA,NA
August,bcn_bin_164,222.83737067425687,-0.2142783605421693,3,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Gp1-AA117,Angelobacter,NA
August,bcn_bin_165_1,8656.068172513222,-0.4397165888213978,3,Bacteria,Chloroflexota,UBA6077,UBA6077,JACCZL01,NA,NA
August,bcn_bin_167_1,966.0041790220477,0.37073864432873777,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_169,621.1480182577569,0.18962847405130506,2,Bacteria,Actinomycetota,UBA4738,UBA4738,HRBIN12,NA,NA
August,bcn_bin_16_1,5592.371065688198,0.300751349198101,2,Bacteria,Actinomycetota,Actinomycetes,NA,NA,NA,NA
August,bcn_bin_170,168.9338110663346,0.07491514685260638,2,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA10450,AV80,NA
August,bcn_bin_174_1,1003.6324126751254,-0.5363012647111657,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
August,bcn_bin_175,1599.5220953392018,0.18031776714038392,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_176,1196.593257833289,0.1228393870748813,3,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA
August,bcn_bin_177,650.2127786174879,-0.6155980572896519,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
August,bcn_bin_182_1,328.4688926485157,-0.7815086159354557,3,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Bog-105,NA
August,bcn_bin_19,4020.7378115619886,0.3285842781011734,1,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
August,bcn_bin_192,1467.9088943445927,0.835504342419895,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SG8-39,SCGC-AG-212-J23,NA
August,bcn_bin_193_1,119.33455319936158,-1.31351526104845,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,NA,NA,NA
August,bcn_bin_194_1,154.51192482262206,-0.9153114223295433,1,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,NA,NA
August,bcn_bin_205,878.5620164656173,0.55468113863156,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,70-9,NA,NA
August,bcn_bin_206,708.9943146260302,0.1300607195422051,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
August,bcn_bin_209_1,777.2724453866828,0.1334262698681768,3,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Bog-105,NA
August,bcn_bin_212,891.3912286593646,0.314347939494905,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,70-9,NA,NA
August,bcn_bin_213,345.09064810793757,0.49763175625252737,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
August,bcn_bin_216,380.2893903281362,-0.9681909159040549,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,TH5893,NA
August,bcn_bin_217,1650.0541913533943,0.027419438619135005,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_21_1,6605.508676821794,-0.8952920044764111,1,Bacteria,Chloroflexota,Dehalococcoidia,UBA3495,UBA3495,NA,NA
August,bcn_bin_222_1,1353.737159342988,-0.2686168680945966,2,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Bog-105,NA
August,bcn_bin_224,539.5145878234131,0.7017266643913808,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_225,2838.215127240403,-0.13104680622462236,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
August,bcn_bin_226_1,7823.226922753624,0.7192568008403234,2,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Archangium,NA
August,bcn_bin_229_1,18459.774070988275,0.29093423405182534,2,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,NA,NA
August,bcn_bin_230,10847.65362059945,0.5429183602047404,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
August,bcn_bin_234,1250.4204287172831,-0.4779420700313867,1,Bacteria,Actinomycetota,UBA4738,UBA4738,NA,NA,NA
August,bcn_bin_235,2047.4433532944663,1.1205271710191578,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,NA,NA
August,bcn_bin_238_1,612.3892673445694,0.38085357554903543,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
August,bcn_bin_244_1,797.6744839836202,-0.48729833533478795,3,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,NA,NA
August,bcn_bin_245,1251.689616650499,0.606846320064639,2,Bacteria,Actinomycetota,UBA4738,UBA4738,NA,NA,NA
August,bcn_bin_247,1325.9915685129326,1.0817573536914655,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_248_1,829.2398023425096,1.0244037989729191,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
August,bcn_bin_249_1,1963.3835712481448,-0.8066438424589755,1,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Kallotenuaceae,NA,NA
August,bcn_bin_251,15060.28017066682,0.5987549247646878,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,NA,NA
August,bcn_bin_253,2063.9492606568547,0.03640438427594594,2,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA
August,bcn_bin_254,1161.6640892738983,-1.2408087016940355,1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,GCA-003244245,NA
August,bcn_bin_256_1,476.21621822334043,-0.08784621793303053,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,NA,NA,NA
August,bcn_bin_257_1,4319.637485507843,0.7134085615204526,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_260_1,2015.505731652461,-0.8390440259665259,1,Bacteria,Chloroflexota,Dehalococcoidia,UBA3495,UBA3495,NA,NA
August,bcn_bin_262,596.0178253019953,0.7252908394466571,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,3-1-20CM-4-69-9,NA
August,bcn_bin_263_1,221.85781166375952,-0.5508943885331928,2,Bacteria,Actinomycetota,UBA4738,UBA4738,HRBIN12,NA,NA
August,bcn_bin_267,1824.0204321452516,-0.9856695989463521,1,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter_D,NA
August,bcn_bin_270_1,694.7374119464218,0.3905351861372163,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,13-2-20CM-68-14,NA
August,bcn_bin_271,1119.8108919914998,-0.43990561048119525,3,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,NA,NA
August,bcn_bin_273,6846.467957822543,-0.3330033378493093,2,Bacteria,Actinomycetota,Actinomycetes,NA,NA,NA,NA
August,bcn_bin_274_1,722.3649754045035,-1.004687702933547,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,JALZEG01,NA
August,bcn_bin_277_1,1794.9629701638503,0.5097529089523023,2,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,DSPA01,NA,NA
August,bcn_bin_278_1,2974.7217847693732,0.5457798958868998,2,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,JACDCH01,ZC4RG19,NA
August,bcn_bin_280,3394.781849545485,0.35944005626673214,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
August,bcn_bin_289_1,331.1407365645913,-1.0591854330308936,1,Bacteria,Actinomycetota,UBA4738,UBA4738,NA,NA,NA
August,bcn_bin_28_1,604.7265293598691,-0.17327822514294222,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,NA,NA,NA
August,bcn_bin_29_1,277.06068307901865,-0.8331472965145458,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
August,bcn_bin_2_1,3712.1258811857615,1.0465292069737124,3,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,NA,NA
August,bcn_bin_3,947.4518684335227,0.1899121408190918,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,JAIBJP01,NA
August,bcn_bin_30,1397.746558138786,0.8993466513261537,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,3-1-20CM-4-69-9,NA
August,bcn_bin_34,1286.8030134726566,0.578832352387617,3,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,JAIBJP01,NA
August,bcn_bin_35,1868.545110541099,-0.008062899184609474,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
August,bcn_bin_38_1,8787.139004226503,0.5010328601035304,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,NA,NA
August,bcn_bin_42,3768.5387326296404,-0.10824863594551278,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,GCA-003244245,NA
August,bcn_bin_43,1446.6070642879831,0.8606823119007296,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
August,bcn_bin_48,726.8362759726098,0.710574118130866,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,JAICJC01,NA,NA
August,bcn_bin_51,4568.204955418514,0.6965936728658843,2,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA,NA
August,bcn_bin_56_1,809.628022646659,-0.15824632416874637,3,Bacteria,Chloroflexota,Dormibacteria,UBA8260,UBA8260,NA,NA
August,bcn_bin_59,1085.9089541171784,0.3353031671249872,2,Bacteria,Chloroflexota,Limnocylindria,Limnocylindrales,CSP1-4,NA,NA
August,bcn_bin_63_1,2046.477679429753,-0.4557445171210087,2,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Aestuariivirgaceae,NA,NA
August,bcn_bin_68,1195.8807574195355,0.3153061726674546,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_70,3687.6177566397223,0.07400993440822512,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
August,bcn_bin_71,1562.6558287410808,0.27933897033332017,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
August,bcn_bin_72,661.0566604481326,0.5183636948042143,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,70-9,NA,NA
August,bcn_bin_80_1,371.17882264216615,-0.4562395503702484,2,Bacteria,Myxococcota,Myxococcia,Myxococcales,40CM-4-68-19,VBKO01,NA
August,bcn_bin_81,1269.6540242454064,0.5599305886769601,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,AC-21,NA
August,bcn_bin_82_1,851.2111646173627,0.7492674609909696,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
August,bcn_bin_84_1,3228.2089811473397,0.1106433001172564,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
August,bcn_bin_85,634.6175722669142,0.2736513644003151,2,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,NA,NA
August,bcn_bin_87,722.96706641926,-0.5823154495791111,1,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,GMQP-bins7,NA
August,bcn_bin_97,21843.481978647986,0.7350098430999893,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
